country_code,country_name,indicator_code,indicator_name,year,value
BH,Bahrain,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2018,22.4700360043582
BH,Bahrain,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2017,22.5215503005502
BH,Bahrain,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2016,24.4996564184373
BH,Bahrain,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2015,25.3293874440254
BH,Bahrain,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2014,23.5115457835002
BH,Bahrain,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2013,22.4686162529477
BH,Bahrain,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2012,20.8985126699084
BH,Bahrain,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2011,21.6471133862972
BH,Bahrain,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2010,18.6739821709387
BH,Bahrain,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2009,19.7624980144398
BH,Bahrain,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2008,16.2177650429799
BH,Bahrain,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2007,16.0054244059101
BH,Bahrain,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2006,16.2899426398325
BH,Bahrain,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2005,17.3135983904707
BH,Bahrain,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2004,19.3691525464864
BH,Bahrain,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2003,20.8663034055133
BH,Bahrain,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2002,23.1816720078954
BH,Bahrain,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2001,20.8411727233671
BH,Bahrain,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2000,19.9022786964624
KW,Kuwait,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2023,
KW,Kuwait,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2022,
KW,Kuwait,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2021,
KW,Kuwait,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2020,
KW,Kuwait,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2019,
KW,Kuwait,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2018,
KW,Kuwait,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2017,
KW,Kuwait,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2016,
KW,Kuwait,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2015,
KW,Kuwait,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2014,
KW,Kuwait,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2013,
KW,Kuwait,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2012,
KW,Kuwait,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2011,
KW,Kuwait,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2010,
KW,Kuwait,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2009,
KW,Kuwait,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2008,
KW,Kuwait,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2007,
KW,Kuwait,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2006,34.5543697721373
KW,Kuwait,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2005,28.5124527406202
KW,Kuwait,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2004,35.2749090867572
KW,Kuwait,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2003,37.7859706179208
KW,Kuwait,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2002,41.4150129421915
KW,Kuwait,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2001,43.5046728971963
KW,Kuwait,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2000,
OM,Oman,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2023,
OM,Oman,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2022,
OM,Oman,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2021,
OM,Oman,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2020,
OM,Oman,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2019,
OM,Oman,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2018,
OM,Oman,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2017,
OM,Oman,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2016,
OM,Oman,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2015,
OM,Oman,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2014,
OM,Oman,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2013,
OM,Oman,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2012,
OM,Oman,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2011,
OM,Oman,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2010,
OM,Oman,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2009,
OM,Oman,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2008,
OM,Oman,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2007,
OM,Oman,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2006,
OM,Oman,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2005,
OM,Oman,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2004,
OM,Oman,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2003,
OM,Oman,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2002,
OM,Oman,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2001,
OM,Oman,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2000,
QA,Qatar,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2023,
QA,Qatar,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2022,
QA,Qatar,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2021,
QA,Qatar,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2020,
QA,Qatar,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2019,
QA,Qatar,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2018,
QA,Qatar,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2017,
QA,Qatar,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2016,
QA,Qatar,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2015,
QA,Qatar,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2014,
QA,Qatar,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2013,
QA,Qatar,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2012,
QA,Qatar,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2011,
QA,Qatar,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2010,
QA,Qatar,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2009,
QA,Qatar,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2008,
QA,Qatar,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2007,
QA,Qatar,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2006,
QA,Qatar,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2005,
QA,Qatar,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2004,
QA,Qatar,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2003,
QA,Qatar,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2002,
QA,Qatar,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2001,
QA,Qatar,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2000,
SA,Saudi Arabia,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2023,24.2191318731543
SA,Saudi Arabia,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2022,21.9700445283442
SA,Saudi Arabia,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2021,25.0127399358585
SA,Saudi Arabia,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2020,31.9689061537757
SA,Saudi Arabia,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2019,26.7097064575879
SA,Saudi Arabia,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2018,26.7955295916704
SA,Saudi Arabia,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2017,25.9809738148926
SA,Saudi Arabia,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2016,26.940531690074
SA,Saudi Arabia,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2015,30.4187125812982
SA,Saudi Arabia,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2014,27.8187317401037
SA,Saudi Arabia,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2013,25.3542942107349
SA,Saudi Arabia,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2012,25.2980404620107
SA,Saudi Arabia,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2011,22.8756134235045
SA,Saudi Arabia,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2010,24.4346201900162
SA,Saudi Arabia,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2009,
SA,Saudi Arabia,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2008,
SA,Saudi Arabia,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2007,
SA,Saudi Arabia,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2006,
SA,Saudi Arabia,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2005,
SA,Saudi Arabia,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2004,
SA,Saudi Arabia,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2003,
SA,Saudi Arabia,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2002,
SA,Saudi Arabia,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2001,
SA,Saudi Arabia,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2000,
AE,United Arab Emirates,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2023,5.87184069440898
AE,United Arab Emirates,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2022,4.44591399207935
AE,United Arab Emirates,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2021,4.89230472033291
AE,United Arab Emirates,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2020,5.56735507865122
AE,United Arab Emirates,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2019,4.11928564301823
AE,United Arab Emirates,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2018,2.35729150002132
AE,United Arab Emirates,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2017,2.56696112401594
AE,United Arab Emirates,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2016,2.51620200951453
AE,United Arab Emirates,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2015,2.23861395699196
AE,United Arab Emirates,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2014,2.60546065371654
AE,United Arab Emirates,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2013,2.38382217021709
AE,United Arab Emirates,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2012,2.43554239157448
AE,United Arab Emirates,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2011,1.938861867408
AE,United Arab Emirates,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2010,2.85854032456409
AE,United Arab Emirates,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2009,0.447367365845778
AE,United Arab Emirates,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2008,1.60487460715228
AE,United Arab Emirates,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2007,5.50043971722883
AE,United Arab Emirates,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2006,5.76543753223521
AE,United Arab Emirates,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2005,6.03481604123485
AE,United Arab Emirates,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2004,6.76715211324682
AE,United Arab Emirates,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2003,3.42266271097113
AE,United Arab Emirates,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2002,0.0867813662286139
AE,United Arab Emirates,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2001,1.14589216998935
AE,United Arab Emirates,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2000,-0.485281532912816
BH,Bahrain,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2023,15.6428756083644
BH,Bahrain,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2022,4.20018456310523
BH,Bahrain,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2021,4.3566259787756
BH,Bahrain,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2020,2.84973228101032
BH,Bahrain,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2019,2.32837980010521
BH,Bahrain,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2018,4.18079308703845
BH,Bahrain,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2017,3.83300891199591
BH,Bahrain,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2016,0.718174283238518
BH,Bahrain,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2015,0.199529633421541
BH,Bahrain,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2014,4.36728984042946
BH,Bahrain,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2013,11.0211306090707
BH,Bahrain,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2012,4.83265436536461
BH,Bahrain,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2011,2.61026038592024
BH,Bahrain,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2010,0.581105356633959
BH,Bahrain,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2009,1.12105291032725
BH,Bahrain,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2008,6.97757782740497
BH,Bahrain,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2007,8.08243218951671
BH,Bahrain,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2006,15.7508650085886
BH,Bahrain,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2005,6.56659445840223
BH,Bahrain,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2004,6.58021002500264
BH,Bahrain,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2003,4.66554367760963
BH,Bahrain,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2002,2.26180894388216
BH,Bahrain,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2001,0.895243944446186
BH,Bahrain,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2000,4.01154558234918
KW,Kuwait,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2023,1.27859898143139
KW,Kuwait,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2022,0.409943823254395
KW,Kuwait,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2021,-0.183575378772919
KW,Kuwait,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2020,-0.502546857177857
KW,Kuwait,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2019,0.366059041832984
KW,Kuwait,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2018,-0.0154187787915342
KW,Kuwait,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2017,0.0936402094114043
KW,Kuwait,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2016,0.266918369047007
KW,Kuwait,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2015,0.248414926379679
KW,Kuwait,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2014,0.298681408941651
KW,Kuwait,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2013,0.823130244872496
KW,Kuwait,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2012,1.65046109668041
KW,Kuwait,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2011,2.11573865053542
KW,Kuwait,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2010,1.13036730425536
KW,Kuwait,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2009,1.05086514387032
KW,Kuwait,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2008,-0.00403837933985183
KW,Kuwait,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2007,0.0972971788343997
KW,Kuwait,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2006,0.119445435810722
KW,Kuwait,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2005,0.289490192089246
KW,Kuwait,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2004,0.0399618649631494
KW,Kuwait,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2003,-0.140181900729054
KW,Kuwait,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2002,0.00949093260661862
KW,Kuwait,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2001,-0.319626515627052
KW,Kuwait,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2000,0.0432141499494191
OM,Oman,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2023,11.8157929012346
OM,Oman,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2022,6.25544528201825
OM,Oman,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2021,10.015189421015
OM,Oman,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2020,2.51548624054379
OM,Oman,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2019,2.26908923371353
OM,Oman,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2018,6.12067985447931
OM,Oman,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2017,3.56005583896762
OM,Oman,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2016,3.01624952400734
OM,Oman,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2015,-2.76001757846703
OM,Oman,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2014,1.3876575353227
OM,Oman,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2013,1.79286446946825
OM,Oman,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2012,1.5612029028198
OM,Oman,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2011,2.10218875218974
OM,Oman,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2010,1.91196478591436
OM,Oman,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2009,2.72158933688519
OM,Oman,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2008,4.22877879574812
OM,Oman,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2007,6.89874269714346
OM,Oman,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2006,3.74867907471091
OM,Oman,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2005,4.33257156250914
OM,Oman,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2004,0.391323075231172
OM,Oman,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2003,0.10094531077486
OM,Oman,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2002,0.473575608601034
OM,Oman,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2001,0.0234244152680339
OM,Oman,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2000,0.368381081460018
QA,Qatar,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2023,-0.21820397647038
QA,Qatar,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2022,0.0322850595933247
QA,Qatar,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2021,-0.608353395238639
QA,Qatar,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2020,-1.68550654608129
QA,Qatar,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2019,-1.59472392179342
QA,Qatar,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2018,-1.19249557946474
QA,Qatar,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2017,0.612038519716031
QA,Qatar,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2016,0.510044269018025
QA,Qatar,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2015,0.662099797361452
QA,Qatar,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2014,0.504490726802349
QA,Qatar,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2013,-0.422882374002756
QA,Qatar,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2012,0.211888706229028
QA,Qatar,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2011,0.559389030984015
QA,Qatar,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2010,3.77775259249383
QA,Qatar,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2009,8.3076413079166
QA,Qatar,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2008,3.27806417009269
QA,Qatar,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2007,5.89621991232182
QA,Qatar,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2006,5.74881210770224
QA,Qatar,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2005,5.61413033419499
QA,Qatar,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2004,3.77817958307362
QA,Qatar,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2003,2.65541575709466
QA,Qatar,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2002,3.2221054423699
QA,Qatar,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2001,1.68498245614035
QA,Qatar,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2000,1.41667543235467
SA,Saudi Arabia,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2023,1.87131032249407
SA,Saudi Arabia,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2022,2.1556449627378
SA,Saudi Arabia,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2021,2.8850612174452
SA,Saudi Arabia,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2020,0.211115523412857
SA,Saudi Arabia,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2019,0.346411455797861
SA,Saudi Arabia,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2018,1.36945683303735
SA,Saudi Arabia,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2017,0.136801407151884
SA,Saudi Arabia,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2016,3.18518611850268
SA,Saudi Arabia,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2015,0.572622097928938
SA,Saudi Arabia,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2014,0.191711517264834
SA,Saudi Arabia,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2013,0.437984195574321
SA,Saudi Arabia,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2012,0.669626013751334
SA,Saudi Arabia,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2011,0.688133631504519
SA,Saudi Arabia,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2010,0.923670092367435
SA,Saudi Arabia,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2009,0.10169038708409
SA,Saudi Arabia,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2008,1.05925699592349
SA,Saudi Arabia,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2007,1.48457884530209
SA,Saudi Arabia,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2006,1.58553602335569
SA,Saudi Arabia,BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",2005,1.33515850333851
